age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
27.0,Private,156516.0,unknown,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,2377.0,20.0,United-States,<=50K
34.0,Private,258666.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,1974.0,40.0,United-States,unknown
48.0,Private,109832.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
0.0,Private,110970.0,Bachelors,13.0,unknown,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
40.0,State-gov,174283.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,50.0,United-States,>50K
69.0,Self-emp-not-inc,179557.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,56.61143148016904,United-States,>50K
54.0,Private,816750.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K
76.0,State-gov,194682.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,46.738077288500975,United-States,>50K
58.0,Private,126104.0,Masters,14.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,1980.0,45.0,United-States,<=50K
53.0,Local-gov,200190.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,68.40232692850543,United-States,>50K
37.0,Private,193855.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
50.0,Private,192982.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
68.0,?,257269.0,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,2377.0,40.63616670744454,United-States,>50K
40.0,Local-gov,105717.0,unknown,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1876.0,25.37725955068983,United-States,<=50K
38.0,Self-emp-not-inc,0.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,2824.0,45.0,United-States,>50K
45.0,Private,138626.0,123,10.0,Divorced,unknown,Not-in-family,White,Male,0.0,1876.0,51.99894991133303,United-States,<=50K
42.0,Private,146659.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,50.0,United-States,>50K
36.0,Private,206951.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,45.0,United-States,>50K
0.0,Private,139671.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,unknown,0.0,1977.0,50.0,United-States,>50K
32.0,Private,168854.0,??,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1848.0,50.64090386563824,United-States,>50K
55.0,Private,246891.0,123,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
54.0,Private,308087.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,18.0,United-States,>50K
42.0,Private,191765.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,Black,Female,0.0,2339.0,40.0,Trinadad&Tobago,<=50K
71.0,unknown,122390.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,64.33245900455162,United-States,>50K
47.0,Self-emp-not-inc,0.0,5th-6th,3.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2179.0,50.0,Mexico,<=50K
24.0,Self-emp-not-inc,322931.0,7th-8th,4.0,unknown,Transport-moving,Husband,White,unknown,0.0,1902.0,40.0,United-States,>50K
47.0,Private,284871.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
48.0,Private,331482.0,Prof-school,15.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
28.0,Private,114158.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,24.0,United-States,>50K
39.0,Self-emp-inc,239755.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,unknown,0.0,1902.0,50.0,United-States,>50K
71.0,Private,110380.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2467.0,52.0,United-States,<=50K
40.0,Private,160369.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,53.937066431383776,United-States,>50K
63.0,Private,143582.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0.0,2129.0,102.08902354248367,?,<=50K
64.0,Private,115066.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,2547.0,40.0,United-States,>50K
63.0,Private,383058.0,Bachelors,13.0,unknown,Sales,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
76.0,Private,175925.0,10th,6.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2179.0,52.0,United-States,<=50K
41.0,Self-emp-inc,125831.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
53.0,Private,167735.0,Assoc-voc,0.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
67.0,Self-emp-not-inc,100109.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
30.0,Self-emp-not-inc,404062.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,15.666737628932552,United-States,>50K
68.0,Private,172046.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,0.0,United-States,>50K
33.0,Self-emp-not-inc,170979.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,23.430203529810868,United-States,>50K
51.0,State-gov,68898.0,123,11.0,Divorced,Tech-support,Not-in-family,White,unknown,0.0,2444.0,54.39130980023578,United-States,>50K
54.0,Private,378384.0,Prof-school,15.0,Married-civ-spouse,bad_data,Husband,White,Male,0.0,1902.0,60.0,United-States,>50K
41.0,Self-emp-inc,151089.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,63.18251345477954,United-States,>50K
50.0,Self-emp-not-inc,312477.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,40.1679812782188,United-States,>50K
51.0,###,110747.0,HS-grad,9.0,Married-civ-spouse,!,Husband,White,Male,0.0,1887.0,27.19453626428535,United-States,>50K
67.0,State-gov,192779.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,2258.0,38.0,United-States,>50K
48.0,Private,183627.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,0.0,United-States,>50K
29.0,Private,239753.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,2057.0,20.0,United-States,<=50K
54.0,Self-emp-inc,178510.0,Some-college,10.0,Never-married,Sales,Not-in-family,unknown,Male,0.0,2258.0,60.0,United-States,<=50K
42.0,Private,344624.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1902.0,50.0,United-States,>50K
57.0,?,123147.0,123,10.0,Married-civ-spouse,?,Wife,White,Female,0.0,1887.0,40.0,United-States,>50K
32.0,Self-emp-inc,161153.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1902.0,55.0,United-States,>50K
41.0,Private,53956.0,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,1980.0,56.0,United-States,<=50K
37.0,Self-emp-not-inc,68899.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2129.0,40.0,United-States,<=50K
66.0,?,177351.0,Bachelors,13.0,Married-civ-spouse,?,Husband,White,Male,0.0,2174.0,49.79855728184303,United-States,>50K
30.0,Private,206046.0,unknown,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,21.327956681271143,United-States,>50K
90.0,Private,51744.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,2206.0,40.0,United-States,<=50K
26.0,unknown,366219.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,1848.0,60.0,United-States,unknown
55.0,Private,208311.0,Masters,14.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,25.181745406289764,United-States,unknown
58.0,State-gov,194068.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,unknown,Male,0.0,1977.0,35.20842198020972,United-States,>50K
34.0,Private,203034.0,Bachelors,13.0,Separated,Sales,Not-in-family,White,Male,0.0,2824.0,50.0,United-States,>50K
43.0,Local-gov,96102.0,unknown,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,1887.0,24.88632565188729,United-States,>50K
71.0,Self-emp-not-inc,494223.0,Some-college,10.0,Separated,Sales,Unmarried,Black,Male,0.0,1816.0,1.3385778958882235,United-States,<=50K
50.0,?,204577.0,??,13.0,Married-civ-spouse,?,Husband,Black,Male,0.0,1902.0,60.0,United-States,>50K
56.0,Self-emp-not-inc,50791.0,Masters,14.0,Divorced,Sales,Not-in-family,White,Male,0.0,1876.0,60.0,United-States,<=50K
52.0,Private,136204.0,Masters,14.0,Separated,Exec-managerial,Not-in-family,White,Male,0.0,2824.0,65.71537080907791,United-States,>50K
38.0,Local-gov,162613.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,2258.0,60.0,United-States,<=50K
57.0,Self-emp-not-inc,413373.0,Doctorate,16.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
38.0,Private,234901.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,60.0,United-States,>50K
69.0,Private,360393.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50.0,United-States,>50K
58.0,Self-emp-inc,198613.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K
84.0,Private,81116.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,1974.0,40.0,United-States,<=50K
34.0,Private,90614.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,2042.0,12.144267965676065,United-States,unknown
38.0,Federal-gov,0.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
50.0,Self-emp-inc,167793.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,85.29705858296084,United-States,>50K
71.0,Private,196545.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1902.0,34.70874798692511,United-States,>50K
36.0,Private,99146.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1887.0,36.21239411194429,United-States,>50K
40.0,Self-emp-inc,110862.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2377.0,50.0,United-States,<=50K
58.0,Self-emp-not-inc,43221.0,unknown,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2415.0,40.0,United-States,>50K
65.0,Local-gov,99131.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0.0,0.0,52.9797629168216,United-States,>50K
71.0,Private,317847.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2824.0,55.88049236992081,United-States,>50K
57.0,Private,64960.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,45.0,United-States,<=50K
56.0,Private,386726.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1977.0,44.0,United-States,>50K
64.0,Private,149044.0,unknown,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,2057.0,60.442545680170696,China,<=50K
29.0,Self-emp-inc,260729.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,1977.0,25.0,United-States,>50K
36.0,Private,192939.0,Masters,0.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,60.0,United-States,>50K
36.0,Federal-gov,186934.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1848.0,55.0,United-States,>50K
53.0,Private,174020.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,1876.0,38.0,United-States,<=50K
73.0,Federal-gov,29591.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,2258.0,40.0,United-States,>50K
67.0,Self-emp-inc,106175.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,unknown,0.0,2392.0,75.0,United-States,>50K
90.0,?,77053.0,HS-grad,0.0,Widowed,?,Not-in-family,White,Female,0.0,4356.0,57.99474785399311,United-States,<=50K
33.0,Private,194901.0,Assoc-voc,11.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,2444.0,42.0,United-States,>50K
37.0,Self-emp-inc,107164.0,10th,6.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,2559.0,50.0,United-States,>50K
41.0,Self-emp-not-inc,111772.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
38.0,Private,111499.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,55.33251275206844,United-States,>50K
49.0,Private,101825.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1977.0,40.0,United-States,>50K
40.0,Private,320451.0,Doctorate,0.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,1977.0,45.0,Hong,>50K
40.0,Private,107433.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
44.0,Private,216907.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,unknown,White,Male,0.0,1848.0,40.0,United-States,>50K
50.0,Self-emp-not-inc,42402.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,30.0,United-States,>50K
46.0,Private,129007.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
36.0,###,531055.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,48.0,United-States,>50K
80.0,Self-emp-not-inc,205246.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,2559.0,71.19883025183005,United-States,>50K
28.0,Private,141957.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1887.0,96.37742648247516,United-States,>50K
24.0,Private,0.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,1762.0,53.71258369880668,United-States,<=50K
70.0,Private,192776.0,Masters,0.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,37.43898351427654,United-States,>50K
31.0,Self-emp-not-inc,325355.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,unknown,Female,0.0,0.0,40.0,unknown,>50K
42.0,Private,154374.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,69.51172777374113,United-States,>50K
53.0,Private,299635.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50.0,United-States,>50K
39.0,Self-emp-not-inc,202027.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
77.0,Self-emp-not-inc,71676.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,unknown,0.0,1944.0,1.036198842693781,United-States,<=50K
80.0,Private,304504.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1887.0,45.0,United-States,>50K
70.0,Private,282642.0,??,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2174.0,40.0,United-States,>50K
84.0,Federal-gov,238192.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1887.0,35.83595758998865,United-States,unknown
29.0,Private,202878.0,7th-8th,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2042.0,40.0,United-States,<=50K
46.0,unknown,198759.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,60.25587633500648,United-States,>50K
20.0,Private,107801.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,Female,0.0,2205.0,18.0,United-States,<=50K
50.0,State-gov,181824.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,35.0,United-States,>50K
45.0,Private,214702.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,1974.0,35.0,United-States,<=50K
51.0,Private,0.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,80.0,United-States,>50K
96.0,?,118902.0,Doctorate,16.0,Married-civ-spouse,?,Husband,White,Male,0.0,2392.0,8.075274407621263,United-States,>50K
62.0,Local-gov,173005.0,Bachelors,13.0,unknown,Adm-clerical,Husband,White,Male,0.0,1848.0,54.51442403440512,United-States,>50K
57.0,Private,169329.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,1887.0,40.0,Trinadad&Tobago,>50K
31.0,State-gov,207505.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,unknown,Male,0.0,1977.0,70.0,United-States,>50K
49.0,unknown,107231.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K
30.0,State-gov,199539.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1902.0,40.0,United-States,<=50K
58.0,Self-emp-not-inc,266707.0,1st-4th,2.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2179.0,18.0,United-States,unknown
33.0,Private,236396.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,unknown,0.0,1902.0,55.0,United-States,>50K
36.0,Self-emp-not-inc,283122.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1902.0,60.0,United-States,>50K
48.0,Local-gov,273402.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1902.0,40.0,United-States,<=50K
56.0,Private,51461.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
52.0,Private,164190.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,38.0,United-States,>50K
57.0,Private,140426.0,Doctorate,16.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,40.0,Germany,>50K
66.0,Self-emp-not-inc,427422.0,Doctorate,16.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2377.0,22.74628742971685,United-States,>50K
58.0,Private,279015.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2415.0,70.0,Taiwan,>50K
45.0,Private,223999.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1848.0,40.0,United-States,>50K
56.0,Private,33394.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,36.5958729164267,United-States,>50K
76.0,Private,51835.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,33.04403127094115,unknown,>50K
41.0,Private,0.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1902.0,28.32324952729785,United-States,>50K
51.0,Private,119101.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,68.0,United-States,>50K
56.0,Self-emp-not-inc,162130.0,5th-6th,3.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,92.97522831309324,United-States,>50K
39.0,Private,156897.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,2258.0,42.0,United-States,>50K
41.0,Private,267252.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,1902.0,40.0,United-States,>50K
48.0,Private,199529.0,Some-college,10.0,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0.0,1980.0,40.0,United-States,<=50K
25.0,Private,77071.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,unknown,Female,0.0,2339.0,35.0,United-States,<=50K
58.0,Private,225394.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,40.0,United-States,<=50K
46.0,Private,161637.0,123,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,1902.0,40.0,Taiwan,>50K
0.0,Private,109133.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,45.0,United-States,>50K
34.0,Private,182274.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1887.0,40.0,United-States,>50K
39.0,###,0.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Female,0.0,2205.0,40.0,United-States,<=50K
52.0,Local-gov,423605.0,12th,8.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1848.0,40.0,Nicaragua,>50K
57.0,unknown,175232.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,1977.0,60.0,United-States,>50K
49.0,Self-emp-inc,158685.0,??,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,2377.0,40.0,United-States,>50K
38.0,Private,172538.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,1977.0,40.0,United-States,>50K
43.0,Private,254146.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,40.0,United-States,>50K
44.0,Local-gov,250135.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,55.0,United-States,<=50K
28.0,Private,138692.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,39.08700482764792,United-States,>50K
78.0,Private,124808.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.16595058198081,Germany,>50K
35.0,Private,139364.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,unknown,0.0,1902.0,40.0,United-States,>50K
59.0,unknown,168569.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1887.0,40.0,unknown,>50K
34.0,Private,195136.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1887.0,31.93132607578044,United-States,>50K
57.0,Local-gov,286405.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,50.0,United-States,>50K
0.0,Private,104501.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,55.0,United-States,>50K
46.0,Private,261059.0,??,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
80.0,Private,87518.0,unknown,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1816.0,60.0,United-States,<=50K
36.0,Private,346478.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2415.0,45.0,United-States,>50K
52.0,Self-emp-inc,230767.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,54.26794143456811,Cuba,>50K
50.0,Self-emp-not-inc,182177.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1902.0,27.55374233083642,United-States,>50K
47.0,Local-gov,285060.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,41.0,United-States,>50K
50.0,Private,133963.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1977.0,40.0,United-States,>50K
30.0,Private,48520.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K
60.0,Private,167515.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K
47.0,Private,133758.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,1974.0,40.0,United-States,<=50K
51.0,State-gov,285747.0,Masters,14.0,Married-civ-spouse,Prof-specialty,unknown,White,Male,0.0,1977.0,60.0,United-States,>50K
84.0,Federal-gov,422013.0,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,3683.0,40.0,United-States,<=50K
50.0,Private,237729.0,HS-grad,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,2444.0,72.0,United-States,>50K
51.0,Self-emp-not-inc,160724.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2415.0,40.0,China,>50K
51.0,Private,123011.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,2559.0,50.0,United-States,>50K
68.0,Self-emp-not-inc,351161.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
41.0,Private,162140.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,2339.0,40.0,United-States,<=50K
50.0,Private,102346.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,2415.0,20.0,United-States,>50K
54.0,Private,86837.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,1902.0,54.44419629826611,United-States,>50K
51.0,Private,210940.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,2002.0,45.0,United-States,<=50K
43.0,Private,266439.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
54.0,Local-gov,289403.0,7th-8th,0.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,1887.0,40.0,?,>50K
42.0,Self-emp-not-inc,170721.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K
45.0,unknown,168262.0,unknown,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1887.0,43.63688017811321,United-States,>50K
60.0,?,141221.0,Bachelors,13.0,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0.0,2163.0,33.089074282954634,South,<=50K
42.0,Self-emp-not-inc,120837.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2042.0,48.0,United-States,unknown
26.0,?,370727.0,Bachelors,13.0,Married-civ-spouse,?,Wife,White,Female,0.0,1977.0,40.0,United-States,>50K
54.0,Private,215990.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,44.0,United-States,>50K
70.0,Private,225456.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,57.64049973240277,United-States,>50K
